876,5,16,21,26,34,42,24
877,5,17,18,22,23,43,12
878,2,6,11,16,25,31,3
879,1,4,10,14,15,35,20
880,7,17,19,23,24,45,38
881,4,18,20,26,27,32,9
882,18,34,39,43,44,45,23
883,9,18,32,33,37,44,22
884,4,14,23,28,37,45,17
885,1,3,24,27,39,45,31
886,19,23,28,37,42,45,2
887,8,14,17,27,36,45,10
888,3,7,12,31,34,38,32
889,3,13,29,38,39,42,26
890,1,4,14,18,29,37,6
891,9,13,28,31,39,41,19
892,4,9,17,18,26,42,36
893,1,15,17,23,25,41,10
894,19,32,37,40,41,43,45
895,16,26,31,38,39,41,23
896,5,12,25,26,38,45,23
897,6,7,12,22,26,36,29
898,18,21,28,35,37,42,17
899,8,19,20,21,33,39,37
900,7,13,16,18,35,38,14
901,5,18,20,23,30,34,21
902,7,19,23,24,36,39,30
903,2,15,16,21,22,28,45
904,2,6,8,26,43,45,11
905,3,4,16,27,38,40,20
906,2,5,14,28,31,32,20
907,21,27,29,38,40,44,37
908,3,16,21,22,23,44,30
909,7,24,29,30,34,35,33
910,1,11,17,27,35,39,31
911,4,5,12,14,32,42,35
912,5,8,18,21,22,38,10
913,6,14,16,21,27,37,40
914,16,19,24,33,42,44,27
915,2,6,11,13,22,37,14
916,6,21,22,32,35,36,17
917,1,3,23,24,27,43,34
918,7,11,12,31,33,38,5
919,9,14,17,18,42,44,35
920,2,3,26,33,34,43,29
921,5,7,12,22,28,41,1
922,2,6,13,17,27,43,36
923,3,17,18,23,36,41,26
924,3,11,34,42,43,44,13
925,13,24,32,34,39,42,4
926,10,16,18,20,25,31,6
927,4,15,22,38,41,43,26
928,3,4,10,20,28,44,30
929,7,9,12,15,19,23,4
930,8,21,25,38,39,44,28
931,14,15,23,25,35,43,32
932,1,6,15,36,37,38,5
933,23,27,29,31,36,45,37
934,1,3,30,33,36,39,12
935,4,10,20,32,38,44,18
936,7,11,13,17,18,29,43
937,2,10,13,22,29,40,26
938,4,8,10,16,31,36,9
939,4,11,28,39,42,45,6
940,3,15,20,22,24,41,11
941,12,14,25,27,39,40,35
942,10,12,18,35,42,43,39
943,1,8,13,36,44,45,39
944,2,13,16,19,32,33,42
945,9,10,15,30,33,37,26
946,9,18,19,30,34,40,20
947,3,8,17,20,27,35,26
948,13,18,30,31,38,41,5
949,14,21,35,36,40,44,30
950,3,4,15,22,28,40,10
951,2,12,30,31,39,43,38
952,4,12,22,24,33,41,38
953,7,9,22,27,37,42,34
954,1,9,26,28,30,41,32
955,4,9,23,26,29,33,8
956,10,11,20,21,25,41,40
957,4,15,24,35,36,40,1
958,2,9,10,16,35,37,1
959,1,14,15,24,40,41,35
960,2,18,24,30,32,45,14
961,11,20,29,31,33,42,43
962,1,18,28,31,34,43,40
963,6,12,19,23,34,42,35
964,6,21,36,38,39,43,30
965,2,13,25,28,29,36,34
966,1,21,25,29,34,37,36
967,1,6,13,37,38,40,9
968,2,5,12,14,24,39,33
969,3,9,10,29,40,45,7
970,9,11,16,21,28,36,5
971,2,6,17,18,21,26,7
972,3,6,17,23,37,39,26
973,22,26,31,37,41,42,24
974,1,2,11,16,39,44,32
975,7,8,9,17,22,24,5
976,4,12,14,25,35,37,2
977,2,9,10,14,22,44,16
978,1,7,15,32,34,42,8
979,7,11,16,21,27,33,24
980,3,13,16,23,24,35,14
981,27,36,37,41,43,45,32
982,5,7,13,20,21,44,33
983,13,23,26,31,35,43,15
984,3,10,23,35,36,37,18
985,17,21,23,30,34,44,19
986,7,10,16,28,41,42,40
987,2,4,15,23,29,38,7
988,2,13,20,30,31,41,27
989,17,18,21,27,29,33,26
990,2,4,25,26,36,37,28
991,13,18,25,31,33,44,38
992,12,20,26,33,44,45,24
993,6,14,16,18,24,42,44
994,1,3,8,24,27,35,28
995,1,4,13,29,38,39,7
996,6,11,15,24,32,39,28
997,4,7,14,16,24,44,20
998,13,17,18,20,42,45,41
999,1,3,9,14,18,28,34
"1,000",2,8,19,22,32,42,39
"1,001",6,10,12,14,20,42,15
"1,002",17,25,33,35,38,45,15
"1,003",1,4,29,39,43,45,31
"1,004",7,15,30,37,39,44,18
"1,005",8,13,18,24,27,29,17
"1,006",8,11,15,16,17,37,36
"1,007",8,11,16,19,21,25,40
"1,008",9,11,30,31,41,44,33
"1,009",15,23,29,34,40,44,20
"1,010",9,12,15,25,34,36,3
"1,011",1,9,12,26,35,38,42
"1,012",5,11,18,20,35,45,3
"1,013",21,22,26,34,36,41,32
"1,014",3,11,14,18,26,27,21
"1,015",14,23,31,33,37,40,44
"1,016",15,26,28,34,41,42,44
"1,017",12,18,22,23,30,34,32
"1,018",3,19,21,25,37,45,35
"1,019",1,4,13,17,34,39,6
"1,020",12,27,29,38,41,45,6
"1,021",12,15,17,24,29,45,16
"1,022",5,6,11,29,42,45,28
"1,023",10,14,16,18,29,35,25
"1,024",9,18,20,22,38,44,10
"1,025",8,9,20,25,29,33,7
"1,026",5,12,13,31,32,41,34
"1,027",14,16,27,35,39,45,5
"1,028",5,7,12,13,18,35,23
"1,029",12,30,32,37,39,41,24
"1,030",2,5,11,17,24,29,9
"1,031",6,7,22,32,35,36,19
"1,032",1,6,12,19,36,42,28
"1,033",3,11,15,20,35,44,10
"1,034",26,31,32,33,38,40,11
"1,035",9,14,34,35,41,42,2
"1,036",2,5,22,32,34,45,39
"1,037",2,14,15,22,27,33,31
"1,038",7,16,24,27,37,44,2
"1,039",2,3,6,19,36,39,26
"1,040",8,16,26,29,31,36,11
"1,041",6,7,9,11,17,18,45
"1,042",5,14,15,23,34,43,4
"1,043",3,5,12,22,26,31,19
"1,044",12,17,20,26,28,36,4
"1,045",6,14,15,19,21,41,37
"1,046",7,16,25,29,35,36,28
"1,047",2,20,33,40,42,44,32
"1,048",6,12,17,21,32,39,30
"1,049",3,5,13,20,21,37,17
"1,050",6,12,31,35,38,43,17
"1,051",21,26,30,32,33,35,44
"1,052",5,17,26,27,35,38,1
"1,053",22,26,29,30,34,45,15
"1,054",14,19,27,28,30,45,33
"1,055",4,7,12,14,22,33,31
"1,056",13,20,24,32,36,45,29
"1,057",8,13,19,27,40,45,12
"1,058",11,23,25,30,32,40,42
"1,059",7,10,22,25,34,40,27
"1,060",3,10,24,33,38,45,36
"1,061",4,24,27,35,37,45,15
"1,062",20,31,32,40,41,45,12
"1,063",3,6,22,23,24,38,30
"1,064",3,6,9,18,22,35,14
"1,065",3,18,19,23,32,45,24
"1,066",6,11,16,19,21,32,45
"1,067",7,10,19,23,28,33,18
"1,068",4,7,19,26,33,35,3
"1,069",1,10,18,22,28,31,44
"1,070",3,6,14,22,30,41,36
"1,071",1,2,11,21,30,35,39
"1,072",16,18,20,23,32,43,27
"1,073",6,18,28,30,32,38,15
"1,074",1,6,20,27,28,41,15
"1,075",1,23,24,35,44,45,10
"1,076",3,7,9,33,36,37,10
"1,077",4,8,17,30,40,43,34
"1,078",6,10,11,14,36,38,43
"1,079",4,8,18,24,37,45,6
"1,080",13,16,23,31,36,44,38
"1,081",1,9,16,23,24,38,17
"1,082",21,26,27,32,34,42,31
"1,083",3,7,14,15,22,38,17
"1,084",8,12,13,29,33,42,5
"1,085",4,7,17,18,38,44,36
"1,086",11,16,25,27,35,36,37
"1,087",13,14,18,21,34,44,16
"1,088",11,21,22,30,39,44,31
"1,089",4,18,31,37,42,43,40
"1,090",12,19,21,29,40,45,1
"1,091",6,20,23,24,28,30,44
"1,092",7,18,19,26,33,45,37
"1,093",10,17,22,30,35,43,44
"1,094",6,7,15,22,26,40,41
"1,095",8,14,28,29,34,40,12
"1,096",1,12,16,19,23,43,34
"1,097",14,33,34,35,37,40,4
"1,098",12,16,21,24,41,43,15
"1,099",3,20,28,38,40,43,4
"1,100",17,26,29,30,31,43,12
"1,101",6,7,13,28,36,42,41
"1,102",13,14,22,26,37,38,20
"1,103",10,12,29,31,40,44,2
"1,104",1,7,21,30,35,38,2
"1,105",6,16,34,37,39,40,11
"1,106",1,3,4,29,42,45,36
"1,107",6,14,30,31,40,41,29
"1,108",7,19,26,37,39,44,27
"1,109",10,12,13,19,33,40,2
"1,110",3,7,11,20,22,41,24
"1,111",3,13,30,33,43,45,4
"1,112",16,20,26,36,42,44,24
"1,113",11,13,20,21,32,44,8
"1,114",10,16,19,32,33,38,3
"1,115",7,12,23,32,34,36,8
"1,116",15,16,17,25,30,31,32
"1,117",3,4,9,30,33,36,7
"1,118",11,13,14,15,16,45,3
"1,119",1,9,12,13,20,45,3
"1,120",2,19,26,31,38,41,34
"1,121",6,24,31,32,38,44,8
"1,122",3,6,21,30,34,35,22
"1,123",13,19,21,24,34,35,26
"1,124",3,8,17,30,33,34,28
"1,125",6,14,25,33,40,44,30
"1,126",4,5,9,11,37,40,7
"1,127",10,15,24,30,31,37,32
"1,128",1,5,8,16,28,33,45
"1,129",5,10,11,17,28,34,22
"1,130",15,19,21,25,27,28,40
"1,131",1,2,6,14,27,38,33
"1,132",6,7,19,28,34,41,5
"1,133",13,14,20,28,29,34,23
"1,134",3,7,9,13,19,24,23
"1,135",1,6,13,19,21,33,4
"1,136",21,33,35,38,42,44,1
"1,137",4,9,12,15,33,45,26
"1,138",14,16,19,20,29,34,35
"1,139",5,12,15,30,37,40,18
"1,140",7,10,22,29,31,38,15
"1,141",7,11,12,21,26,35,20
"1,142",2,8,28,30,37,41,22
"1,143",10,16,17,27,28,36,6
"1,144",3,4,12,15,26,34,6
"1,145",2,11,31,33,37,44,32
"1,146",6,11,17,19,40,43,28
"1,147",7,11,24,26,27,37,32
"1,148",3,6,13,15,16,22,32
"1,149",8,15,19,21,32,36,38
"1,150",8,9,18,35,39,45,25
"1,151",2,3,9,15,27,29,8
"1,152",30,31,32,35,36,37,5
"1,153",1,9,10,13,35,44,5
"1,154",4,8,22,26,32,38,27
"1,155",10,16,19,27,37,38,13
"1,156",30,31,34,39,41,45,7
"1,157",5,7,12,20,25,26,28
"1,158",21,25,27,32,37,38,20
"1,159",3,9,27,28,38,39,7
"1,160",7,13,18,36,39,45,19
"1,161",2,12,20,24,34,42,37
"1,162",20,21,22,25,28,29,6
"1,163",2,13,15,16,33,43,4
"1,164",17,18,23,25,38,39,22
"1,165",6,7,27,29,38,45,17
"1,166",14,23,25,27,29,42,16
"1,167",8,23,31,35,39,40,24
"1,168",9,21,24,30,33,37,29
"1,169",5,12,24,26,39,42,20
"1,170",3,13,28,34,38,42,25
"1,171",3,6,7,11,12,17,19
"1,172",7,9,24,40,42,44,45
"1,173",1,5,18,20,30,35,3
"1,174",8,11,14,17,36,39,22
"1,175",3,4,6,8,32,42,31
"1,176",7,9,11,21,30,35,29
"1,177",3,7,15,16,19,43,21
"1,178",5,6,11,27,43,44,17
"1,179",3,16,18,24,40,44,21
"1,180",6,12,18,37,40,41,3
"1,181",8,10,14,20,33,41,28
"1,182",1,13,21,25,28,31,22
"1,183",4,15,17,23,27,36,31
"1,184",14,16,23,25,31,37,42
"1,185",6,17,22,28,29,32,38
"1,186",2,8,13,16,23,28,35
"1,187",5,13,26,29,37,40,42
"1,188",3,4,12,19,22,27,9
"1,189",9,19,29,35,37,38,31
"1,190",7,9,19,23,26,45,33
"1,191",1,4,11,12,20,41,2
"1,192",10,16,23,36,39,40,11
"1,193",6,9,16,19,24,28,17
"1,194",3,13,15,24,33,37,2
"1,195",3,15,27,33,34,36,37
"1,196",8,12,15,29,40,45,14
"1,197",1,5,7,26,28,43,30
"1,198",26,30,33,38,39,41,21
"1,199",16,24,25,30,31,32,7
"1,200",1,2,4,16,20,32,45
"1,201",7,9,24,27,35,36,37
"1,202",5,12,21,33,37,40,7
"1,203",3,6,18,29,35,39,24
"1,204",8,16,28,30,31,44,27
"1,205",1,4,16,23,31,41,2
"1,206",1,3,17,26,27,42,23
"1,207",10,22,24,27,38,45,11
"1,208",6,27,30,36,38,42,25
"1,209",2,17,20,35,37,39,24
"1,210",1,7,9,17,27,38,31
"1,211",23,26,27,35,38,40,10
"1,212",5,8,25,31,41,44,45
"1,213",5,11,25,27,36,38,2
"1,214",10,15,19,27,30,33,14
"1,215",13,15,19,21,44,45,39
"1,216",3,10,14,15,23,24,25
"1,217",8,10,15,20,29,31,41
"1,218",3,28,31,32,42,45,25
"1,219",1,2,15,28,39,45,31
"1,220",2,22,25,28,34,43,16
"1,221",6,13,18,28,30,36,9
"1,222",4,11,17,22,32,41,34
"1,223",16,18,20,32,33,39,26
"1,224",9,18,21,27,44,45,28
"1,225",8,9,19,25,41,42,33
"1,226",4,6,13,17,26,28,41
"1,227",1,14,16,34,41,44,13
"1,228",24,29,30,31,35,44,1
"1,229",12,13,29,34,37,42,16
"1,230",3,8,9,22,28,42,45
"1,231",4,13,14,18,31,38,15
"1,232",12,15,19,22,24,36,3
"1,233",2,7,20,25,37,40,29
"1,234",1,15,19,31,35,43,27
"1,235",6,7,11,15,39,43,20
"1,236",12,18,21,29,34,38,10
"1,237",10,20,23,34,37,40,36
"1,238",2,13,18,32,38,42,22
"1,239",11,13,22,32,33,36,8
